2026-08-09 20:02:35,556 | INFO | TEST | Logging system working
2026-08-09 23:39:06,902 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:06,902 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:06,902 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:06,903 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:06,903 | INFO | langchain_utils.retriever | Query: How many records did RetailSphere process?
2026-08-09 23:39:06,903 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:07,420 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:07,433 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:07,433 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:07,433 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:07,433 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:07,433 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:07,433 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:07,434 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:07,434 | INFO | langchain_utils.retriever | Query: What database architecture did RetailSphere use?
2026-08-09 23:39:07,435 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:07,882 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:07,903 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:07,904 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:07,904 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:07,904 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:07,905 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:07,905 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:07,907 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:07,907 | INFO | langchain_utils.retriever | Query: Tell me about JourneyStory
2026-08-09 23:39:07,907 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:08,410 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:08,436 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:08,458 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:08,459 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:08,461 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:08,461 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:08,461 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:08,464 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:08,465 | INFO | langchain_utils.retriever | Query: What technologies were used in JourneyStory?
2026-08-09 23:39:08,465 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:08,949 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:08,969 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:08,969 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:08,969 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:08,969 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:08,969 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:08,969 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:08,970 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:08,970 | INFO | langchain_utils.retriever | Query: What is Kumud's current CGPA?
2026-08-09 23:39:08,971 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:09,452 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:09,468 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:09,469 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:09,469 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:09,469 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:09,469 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:09,470 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:12,886 | INFO | langchain_utils.retriever | Loading Chroma vector database...
2026-08-09 23:39:12,951 | INFO | langchain_utils.retriever | Vector database loaded successfully.
2026-08-09 23:39:13,006 | INFO | langchain_utils.retriever | Vector database contains 7 chunks.
2026-08-09 23:39:13,035 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:13,035 | INFO | langchain_utils.retriever | Query: Tell me about AURIS
2026-08-09 23:39:13,035 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:13,806 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:13,869 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:13,869 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:13,870 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:13,870 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:13,870 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:13,870 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:13,870 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:15,172 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:15,174 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:15,175 | INFO | langchain_utils.retriever | Query: What technologies did I use for AURIS?
2026-08-09 23:39:15,175 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:15,754 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:15,780 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:15,781 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:15,781 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:15,781 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:15,781 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:15,781 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:15,782 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:16,806 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:16,814 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:16,814 | INFO | langchain_utils.retriever | Query: What are the features of AURIS?
2026-08-09 23:39:16,815 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:17,328 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:17,343 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:17,343 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:17,344 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:17,345 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:17,346 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:17,346 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:17,347 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:19,147 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:19,150 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:19,151 | INFO | langchain_utils.retriever | Query: Tell me about RetailSphere
2026-08-09 23:39:19,151 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:19,657 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:19,673 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:19,674 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:19,674 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:19,674 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:19,674 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:19,674 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:19,675 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:21,068 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:21,072 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:21,073 | INFO | langchain_utils.retriever | Query: How many records did RetailSphere process?
2026-08-09 23:39:21,073 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:21,544 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:21,566 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:21,567 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:21,567 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:21,567 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:21,567 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:21,567 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:21,567 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:22,630 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:22,632 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:22,632 | INFO | langchain_utils.retriever | Query: What database architecture did RetailSphere use?
2026-08-09 23:39:22,632 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:23,112 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:23,138 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:23,138 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:23,138 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:23,139 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:23,139 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:23,139 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:23,139 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:24,465 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:24,469 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:24,469 | INFO | langchain_utils.retriever | Query: Tell me about JourneyStory
2026-08-09 23:39:24,469 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:25,034 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:25,052 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:25,053 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:25,053 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:25,053 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=3
2026-08-09 23:39:25,053 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:25,053 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:25,054 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:27,014 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:27,016 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:27,017 | INFO | langchain_utils.retriever | Query: What technologies were used in JourneyStory?
2026-08-09 23:39:27,017 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:27,570 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:27,586 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:27,587 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=2
2026-08-09 23:39:27,587 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:27,587 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:27,587 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:27,587 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:27,588 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:28,763 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:28,765 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:28,766 | INFO | langchain_utils.retriever | Query: What is Kumud's current CGPA?
2026-08-09 23:39:28,766 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:29,246 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:29,266 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:29,266 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:29,266 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
2026-08-09 23:39:29,267 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:29,267 | INFO | langchain_utils.retriever | Retrieved chunk 4 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=1
2026-08-09 23:39:29,267 | INFO | langchain_utils.retriever | Retrieved chunk 5 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=4
2026-08-09 23:39:29,267 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-08-09 23:39:30,184 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3.1-flash-lite:generateContent "HTTP/1.1 200 OK"
2026-08-09 23:39:30,187 | INFO | langchain_utils.retriever | Starting MMR retrieval.
2026-08-09 23:39:30,187 | INFO | langchain_utils.retriever | Query: What is Kumud's favorite football team?
2026-08-09 23:39:30,187 | INFO | langchain_utils.retriever | Retrieval configuration: k=5, fetch_k=20, lambda=0.7
2026-08-09 23:39:30,653 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-08-09 23:39:30,668 | INFO | langchain_utils.retriever | MMR retrieval completed. Retrieved 5 documents.
2026-08-09 23:39:30,669 | INFO | langchain_utils.retriever | Retrieved chunk 1 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=0
2026-08-09 23:39:30,669 | INFO | langchain_utils.retriever | Retrieved chunk 2 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=6
2026-08-09 23:39:30,669 | INFO | langchain_utils.retriever | Retrieved chunk 3 | source=C:\Users\Kumud\Projects\AI-Research-Assistant\Kumud_Salunke_Resume_nagarro.pdf | page=0 | chunk_id=5
